stockid,n,freq_cyc_per_yr,power_norm
ANCHIXa,33,0.20691920,0.0014028926
ANCHIXa,33,0.20724233,0.0014210448
ANCHIXa,33,0.20756546,0.0014394412
ANCHIXa,33,0.20788859,0.0014580495
ANCHIXa,33,0.20821172,0.0014768361
ANCHIXa,33,0.20853486,0.0014957656
ANCHIXa,33,0.20885799,0.0015148010
ANCHIXa,33,0.20918112,0.0015339036
ANCHIXa,33,0.20950425,0.0015530332
ANCHIXa,33,0.20982738,0.0015721480
ANCHIXa,33,0.21015052,0.0015912045
ANCHIXa,33,0.21047365,0.0016101575
ANCHIXa,33,0.21079678,0.0016289607
ANCHIXa,33,0.21111991,0.0016475660
ANCHIXa,33,0.21144305,0.0016659242
ANCHIXa,33,0.21176618,0.0016839848
ANCHIXa,33,0.21208931,0.0017016962
ANCHIXa,33,0.21241244,0.0017190057
ANCHIXa,33,0.21273557,0.0017358600
ANCHIXa,33,0.21305871,0.0017522050
ANCHIXa,33,0.21338184,0.0017679863
ANCHIXa,33,0.21370497,0.0017831492
ANCHIXa,33,0.21402810,0.0017976388
ANCHIXa,33,0.21435123,0.0018114008
ANCHIXa,33,0.21467437,0.0018243810
ANCHIXa,33,0.21499750,0.0018365260
ANCHIXa,33,0.21532063,0.0018477836
ANCHIXa,33,0.21564376,0.0018581026
ANCHIXa,33,0.21596689,0.0018674336
ANCHIXa,33,0.21629003,0.0018757287
ANCHIXa,33,0.21661316,0.0018829424
ANCHIXa,33,0.21693629,0.0018890313
ANCHIXa,33,0.21725942,0.0018939547
ANCHIXa,33,0.21758256,0.0018976750
ANCHIXa,33,0.21790569,0.0019001575
ANCHIXa,33,0.21822882,0.0019013708
ANCHIXa,33,0.21855195,0.0019012872
ANCHIXa,33,0.21887508,0.0018998825
ANCHIXa,33,0.21919822,0.0018971368
ANCHIXa,33,0.21952135,0.0018930337
ANCHIXa,33,0.21984448,0.0018875614
ANCHIXa,33,0.22016761,0.0018807119
ANCHIXa,33,0.22049074,0.0018724818
ANCHIXa,33,0.22081388,0.0018628717
ANCHIXa,33,0.22113701,0.0018518866
ANCHIXa,33,0.22146014,0.0018395357
ANCHIXa,33,0.22178327,0.0018258324
ANCHIXa,33,0.22210640,0.0018107941
ANCHIXa,33,0.22242954,0.0017944422
ANCHIXa,33,0.22275267,0.0017768019
ANCHIXa,33,0.22307580,0.0017579020
ANCHIXa,33,0.22339893,0.0017377748
ANCHIXa,33,0.22372206,0.0017164559
ANCHIXa,33,0.22404520,0.0016939840
ANCHIXa,33,0.22436833,0.0016704006
ANCHIXa,33,0.22469146,0.0016457498
ANCHIXa,33,0.22501459,0.0016200783
ANCHIXa,33,0.22533773,0.0015934346
ANCHIXa,33,0.22566086,0.0015658694
ANCHIXa,33,0.22598399,0.0015374350
ANCHIXa,33,0.22630712,0.0015081853
ANCHIXa,33,0.22663025,0.0014781752
ANCHIXa,33,0.22695339,0.0014474609
ANCHIXa,33,0.22727652,0.0014160992
ANCHIXa,33,0.22759965,0.0013841477
ANCHIXa,33,0.22792278,0.0013516642
ANCHIXa,33,0.22824591,0.0013187070
ANCHIXa,33,0.22856905,0.0012853344
ANCHIXa,33,0.22889218,0.0012516046
ANCHIXa,33,0.22921531,0.0012175756
ANCHIXa,33,0.22953844,0.0011833052
ANCHIXa,33,0.22986157,0.0011488505
ANCHIXa,33,0.23018471,0.0011142682
ANCHIXa,33,0.23050784,0.0010796143
ANCHIXa,33,0.23083097,0.0010449440
ANCHIXa,33,0.23115410,0.0010103116
ANCHIXa,33,0.23147723,0.0009757706
ANCHIXa,33,0.23180037,0.0009413734
ANCHIXa,33,0.23212350,0.0009071714
ANCHIXa,33,0.23244663,0.0008732150
ANCHIXa,33,0.23276976,0.0008395533
ANCHIXa,33,0.23309290,0.0008062342
ANCHIXa,33,0.23341603,0.0007733045
ANCHIXa,33,0.23373916,0.0007408098
ANCHIXa,33,0.23406229,0.0007087942
ANCHIXa,33,0.23438542,0.0006773007
ANCHIXa,33,0.23470856,0.0006463709
ANCHIXa,33,0.23503169,0.0006160451
ANCHIXa,33,0.23535482,0.0005863623
ANCHIXa,33,0.23567795,0.0005573600
ANCHIXa,33,0.23600108,0.0005290746
ANCHIXa,33,0.23632422,0.0005015409
ANCHIXa,33,0.23664735,0.0004747925
ANCHIXa,33,0.23697048,0.0004488615
ANCHIXa,33,0.23729361,0.0004237788
ANCHIXa,33,0.23761674,0.0003995737
ANCHIXa,33,0.23793988,0.0003762743
ANCHIXa,33,0.23826301,0.0003539073
ANCHIXa,33,0.23858614,0.0003324979
ANCHIXa,33,0.23890927,0.0003120699
ANCHIXa,33,0.23923240,0.0002926458
ANCHIXa,33,0.23955554,0.0002742466
ANCHIXa,33,0.23987867,0.0002568917
ANCHIXa,33,0.24020180,0.0002405991
ANCHIXa,33,0.24052493,0.0002253853
ANCHIXa,33,0.24084807,0.0002112651
ANCHIXa,33,0.24117120,0.0001982519
ANCHIXa,33,0.24149433,0.0001863570
ANCHIXa,33,0.24181746,0.0001755905
ANCHIXa,33,0.24214059,0.0001659603
ANCHIXa,33,0.24246373,0.0001574725
ANCHIXa,33,0.24278686,0.0001501314
ANCHIXa,33,0.24310999,0.0001439392
ANCHIXa,33,0.24343312,0.0001388960
ANCHIXa,33,0.24375625,0.0001349997
ANCHIXa,33,0.24407939,0.0001322461
ANCHIXa,33,0.24440252,0.0001306285
ANCHIXa,33,0.24472565,0.0001301379
ANCHIXa,33,0.24504878,0.0001307628
ANCHIXa,33,0.24537191,0.0001324891
ANCHIXa,33,0.24569505,0.0001353003
ANCHIXa,33,0.24601818,0.0001391771
ANCHIXa,33,0.24634131,0.0001440976
ANCHIXa,33,0.24666444,0.0001500372
ANCHIXa,33,0.24698758,0.0001569685
ANCHIXa,33,0.24731071,0.0001648615
ANCHIXa,33,0.24763384,0.0001736836
ANCHIXa,33,0.24795697,0.0001833995
ANCHIXa,33,0.24828010,0.0001939711
ANCHIXa,33,0.24860324,0.0002053580
ANCHIXa,33,0.24892637,0.0002175174
ANCHIXa,33,0.24924950,0.0002304041
ANCHIXa,33,0.24957263,0.0002439708
ANCHIXa,33,0.24989576,0.0002581679
ANCHIXa,33,0.25021890,0.0002729441
ANCHIXa,33,0.25054203,0.0002882465
ANCHIXa,33,0.25086516,0.0003040204
ANCHIXa,33,0.25118829,0.0003202100
ANCHIXa,33,0.25151142,0.0003367580
ANCHIXa,33,0.25183456,0.0003536067
ANCHIXa,33,0.25215769,0.0003706973
ANCHIXa,33,0.25248082,0.0003879707
ANCHIXa,33,0.25280395,0.0004053675
ANCHIXa,33,0.25312708,0.0004228284
ANCHIXa,33,0.25345022,0.0004402941
ANCHIXa,33,0.25377335,0.0004577060
ANCHIXa,33,0.25409648,0.0004750059
ANCHIXa,33,0.25441961,0.0004921368
ANCHIXa,33,0.25474275,0.0005090425
ANCHIXa,33,0.25506588,0.0005256682
ANCHIXa,33,0.25538901,0.0005419606
ANCHIXa,33,0.25571214,0.0005578681
ANCHIXa,33,0.25603527,0.0005733407
ANCHIXa,33,0.25635841,0.0005883306
ANCHIXa,33,0.25668154,0.0006027921
ANCHIXa,33,0.25700467,0.0006166817
ANCHIXa,33,0.25732780,0.0006299583
ANCHIXa,33,0.25765093,0.0006425832
ANCHIXa,33,0.25797407,0.0006545205
ANCHIXa,33,0.25829720,0.0006657367
ANCHIXa,33,0.25862033,0.0006762013
ANCHIXa,33,0.25894346,0.0006858864
ANCHIXa,33,0.25926659,0.0006947670
ANCHIXa,33,0.25958973,0.0007028212
ANCHIXa,33,0.25991286,0.0007100296
ANCHIXa,33,0.26023599,0.0007163761
ANCHIXa,33,0.26055912,0.0007218474
ANCHIXa,33,0.26088225,0.0007264331
ANCHIXa,33,0.26120539,0.0007301258
ANCHIXa,33,0.26152852,0.0007329209
ANCHIXa,33,0.26185165,0.0007348166
ANCHIXa,33,0.26217478,0.0007358141
ANCHIXa,33,0.26249792,0.0007359172
ANCHIXa,33,0.26282105,0.0007351324
ANCHIXa,33,0.26314418,0.0007334688
ANCHIXa,33,0.26346731,0.0007309381
ANCHIXa,33,0.26379044,0.0007275542
ANCHIXa,33,0.26411358,0.0007233336
ANCHIXa,33,0.26443671,0.0007182949
ANCHIXa,33,0.26475984,0.0007124587
ANCHIXa,33,0.26508297,0.0007058477
ANCHIXa,33,0.26540610,0.0006984864
ANCHIXa,33,0.26572924,0.0006904010
ANCHIXa,33,0.26605237,0.0006816194
ANCHIXa,33,0.26637550,0.0006721708
ANCHIXa,33,0.26669863,0.0006620857
ANCHIXa,33,0.26702176,0.0006513959
ANCHIXa,33,0.26734490,0.0006401342
ANCHIXa,33,0.26766803,0.0006283343
ANCHIXa,33,0.26799116,0.0006160307
ANCHIXa,33,0.26831429,0.0006032583
ANCHIXa,33,0.26863742,0.0005900530
ANCHIXa,33,0.26896056,0.0005764508
ANCHIXa,33,0.26928369,0.0005624879
ANCHIXa,33,0.26960682,0.0005482009
ANCHIXa,33,0.26992995,0.0005336265
ANCHIXa,33,0.27025309,0.0005188013
ANCHIXa,33,0.27057622,0.0005037618
ANCHIXa,33,0.27089935,0.0004885444
ANCHIXa,33,0.27122248,0.0004731853
ANCHIXa,33,0.27154561,0.0004577204
ANCHIXa,33,0.27186875,0.0004421850
ANCHIXa,33,0.27219188,0.0004266144
ANCHIXa,33,0.27251501,0.0004110431
ANCHIXa,33,0.27283814,0.0003955051
ANCHIXa,33,0.27316127,0.0003800341
ANCHIXa,33,0.27348441,0.0003646629
ANCHIXa,33,0.27380754,0.0003494238
ANCHIXa,33,0.27413067,0.0003343484
ANCHIXa,33,0.27445380,0.0003194674
ANCHIXa,33,0.27477693,0.0003048110
ANCHIXa,33,0.27510007,0.0002904083
ANCHIXa,33,0.27542320,0.0002762877
ANCHIXa,33,0.27574633,0.0002624766
ANCHIXa,33,0.27606946,0.0002490015
ANCHIXa,33,0.27639260,0.0002358877
ANCHIXa,33,0.27671573,0.0002231596
ANCHIXa,33,0.27703886,0.0002108404
ANCHIXa,33,0.27736199,0.0001989522
ANCHIXa,33,0.27768512,0.0001875155
ANCHIXa,33,0.27800826,0.0001765499
ANCHIXa,33,0.27833139,0.0001660733
ANCHIXa,33,0.27865452,0.0001561024
ANCHIXa,33,0.27897765,0.0001466523
ANCHIXa,33,0.27930078,0.0001377363
ANCHIXa,33,0.27962392,0.0001293665
ANCHIXa,33,0.27994705,0.0001215530
ANCHIXa,33,0.28027018,0.0001143044
ANCHIXa,33,0.28059331,0.0001076274
ANCHIXa,33,0.28091644,0.0001015271
ANCHIXa,33,0.28123958,0.0000960065
ANCHIXa,33,0.28156271,0.0000910669
ANCHIXa,33,0.28188584,0.0000867079
ANCHIXa,33,0.28220897,0.0000829270
ANCHIXa,33,0.28253210,0.0000797200
ANCHIXa,33,0.28285524,0.0000770809
ANCHIXa,33,0.28317837,0.0000750016
ANCHIXa,33,0.28350150,0.0000734725
ANCHIXa,33,0.28382463,0.0000724822
ANCHIXa,33,0.28414777,0.0000720176
ANCHIXa,33,0.28447090,0.0000720637
ANCHIXa,33,0.28479403,0.0000726042
ANCHIXa,33,0.28511716,0.0000736212
ANCHIXa,33,0.28544029,0.0000750954
ANCHIXa,33,0.28576343,0.0000770059
ANCHIXa,33,0.28608656,0.0000793308
ANCHIXa,33,0.28640969,0.0000820468
ANCHIXa,33,0.28673282,0.0000851297
ANCHIXa,33,0.28705595,0.0000885541
ANCHIXa,33,0.28737909,0.0000922940
ANCHIXa,33,0.28770222,0.0000963223
ANCHIXa,33,0.28802535,0.0001006114
ANCHIXa,33,0.28834848,0.0001051331
ANCHIXa,33,0.28867161,0.0001098588
ANCHIXa,33,0.28899475,0.0001147596
ANCHIXa,33,0.28931788,0.0001198063
ANCHIXa,33,0.28964101,0.0001249696
ANCHIXa,33,0.28996414,0.0001302204
ANCHIXa,33,0.29028727,0.0001355296
ANCHIXa,33,0.29061041,0.0001408685
ANCHIXa,33,0.29093354,0.0001462085
ANCHIXa,33,0.29125667,0.0001515219
ANCHIXa,33,0.29157980,0.0001567813
ANCHIXa,33,0.29190294,0.0001619602
ANCHIXa,33,0.29222607,0.0001670330
ANCHIXa,33,0.29254920,0.0001719749
ANCHIXa,33,0.29287233,0.0001767622
ANCHIXa,33,0.29319546,0.0001813725
ANCHIXa,33,0.29351860,0.0001857843
ANCHIXa,33,0.29384173,0.0001899779
ANCHIXa,33,0.29416486,0.0001939346
ANCHIXa,33,0.29448799,0.0001976375
ANCHIXa,33,0.29481112,0.0002010711
ANCHIXa,33,0.29513426,0.0002042215
ANCHIXa,33,0.29545739,0.0002070765
ANCHIXa,33,0.29578052,0.0002096257
ANCHIXa,33,0.29610365,0.0002118603
ANCHIXa,33,0.29642678,0.0002137734
ANCHIXa,33,0.29674992,0.0002153597
ANCHIXa,33,0.29707305,0.0002166159
ANCHIXa,33,0.29739618,0.0002175402
ANCHIXa,33,0.29771931,0.0002181327
ANCHIXa,33,0.29804244,0.0002183953
ANCHIXa,33,0.29836558,0.0002183316
ANCHIXa,33,0.29868871,0.0002179466
ANCHIXa,33,0.29901184,0.0002172473
ANCHIXa,33,0.29933497,0.0002162419
ANCHIXa,33,0.29965811,0.0002149402
ANCHIXa,33,0.29998124,0.0002133535
ANCHIXa,33,0.30030437,0.0002114945
ANCHIXa,33,0.30062750,0.0002093769
ANCHIXa,33,0.30095063,0.0002070158
ANCHIXa,33,0.30127377,0.0002044273
ANCHIXa,33,0.30159690,0.0002016285
ANCHIXa,33,0.30192003,0.0001986375
ANCHIXa,33,0.30224316,0.0001954732
ANCHIXa,33,0.30256629,0.0001921549
ANCHIXa,33,0.30288943,0.0001887031
ANCHIXa,33,0.30321256,0.0001851382
ANCHIXa,33,0.30353569,0.0001814815
ANCHIXa,33,0.30385882,0.0001777544
ANCHIXa,33,0.30418195,0.0001739784
ANCHIXa,33,0.30450509,0.0001701755
ANCHIXa,33,0.30482822,0.0001663672
ANCHIXa,33,0.30515135,0.0001625754
ANCHIXa,33,0.30547448,0.0001588216
ANCHIXa,33,0.30579762,0.0001551270
ANCHIXa,33,0.30612075,0.0001515125
ANCHIXa,33,0.30644388,0.0001479987
ANCHIXa,33,0.30676701,0.0001446052
ANCHIXa,33,0.30709014,0.0001413516
ANCHIXa,33,0.30741328,0.0001382564
ANCHIXa,33,0.30773641,0.0001353373
ANCHIXa,33,0.30805954,0.0001326114
ANCHIXa,33,0.30838267,0.0001300947
ANCHIXa,33,0.30870580,0.0001278022
ANCHIXa,33,0.30902894,0.0001257480
ANCHIXa,33,0.30935207,0.0001239450
ANCHIXa,33,0.30967520,0.0001224050
ANCHIXa,33,0.30999833,0.0001211387
ANCHIXa,33,0.31032146,0.0001201555
ANCHIXa,33,0.31064460,0.0001194636
ANCHIXa,33,0.31096773,0.0001190701
ANCHIXa,33,0.31129086,0.0001189806
ANCHIXa,33,0.31161399,0.0001191996
ANCHIXa,33,0.31193712,0.0001197304
ANCHIXa,33,0.31226026,0.0001205750
ANCHIXa,33,0.31258339,0.0001217341
ANCHIXa,33,0.31290652,0.0001232076
ANCHIXa,33,0.31322965,0.0001249937
ANCHIXa,33,0.31355279,0.0001270899
ANCHIXa,33,0.31387592,0.0001294925
ANCHIXa,33,0.31419905,0.0001321967
ANCHIXa,33,0.31452218,0.0001351969
ANCHIXa,33,0.31484531,0.0001384863
ANCHIXa,33,0.31516845,0.0001420576
ANCHIXa,33,0.31549158,0.0001459023
ANCHIXa,33,0.31581471,0.0001500114
ANCHIXa,33,0.31613784,0.0001543751
ANCHIXa,33,0.31646097,0.0001589831
ANCHIXa,33,0.31678411,0.0001638243
ANCHIXa,33,0.31710724,0.0001688872
ANCHIXa,33,0.31743037,0.0001741597
ANCHIXa,33,0.31775350,0.0001796294
ANCHIXa,33,0.31807663,0.0001852835
ANCHIXa,33,0.31839977,0.0001911087
ANCHIXa,33,0.31872290,0.0001970917
ANCHIXa,33,0.31904603,0.0002032186
ANCHIXa,33,0.31936916,0.0002094754
ANCHIXa,33,0.31969229,0.0002158481
ANCHIXa,33,0.32001543,0.0002223222
ANCHIXa,33,0.32033856,0.0002288833
ANCHIXa,33,0.32066169,0.0002355168
ANCHIXa,33,0.32098482,0.0002422080
ANCHIXa,33,0.32130796,0.0002489422
ANCHIXa,33,0.32163109,0.0002557045
ANCHIXa,33,0.32195422,0.0002624802
ANCHIXa,33,0.32227735,0.0002692543
ANCHIXa,33,0.32260048,0.0002760119
ANCHIXa,33,0.32292362,0.0002827383
ANCHIXa,33,0.32324675,0.0002894186
ANCHIXa,33,0.32356988,0.0002960379
ANCHIXa,33,0.32389301,0.0003025815
ANCHIXa,33,0.32421614,0.0003090347
ANCHIXa,33,0.32453928,0.0003153829
ANCHIXa,33,0.32486241,0.0003216116
ANCHIXa,33,0.32518554,0.0003277063
ANCHIXa,33,0.32550867,0.0003336528
ANCHIXa,33,0.32583180,0.0003394370
ANCHIXa,33,0.32615494,0.0003450448
ANCHIXa,33,0.32647807,0.0003504626
ANCHIXa,33,0.32680120,0.0003556766
ANCHIXa,33,0.32712433,0.0003606736
ANCHIXa,33,0.32744746,0.0003654405
ANCHIXa,33,0.32777060,0.0003699645
ANCHIXa,33,0.32809373,0.0003742330
ANCHIXa,33,0.32841686,0.0003782340
ANCHIXa,33,0.32873999,0.0003819556
ANCHIXa,33,0.32906313,0.0003853865
ANCHIXa,33,0.32938626,0.0003885157
ANCHIXa,33,0.32970939,0.0003913327
ANCHIXa,33,0.33003252,0.0003938275
ANCHIXa,33,0.33035565,0.0003959907
ANCHIXa,33,0.33067879,0.0003978133
ANCHIXa,33,0.33100192,0.0003992872
ANCHIXa,33,0.33132505,0.0004004048
ANCHIXa,33,0.33164818,0.0004011590
ANCHIXa,33,0.33197131,0.0004015437
ANCHIXa,33,0.33229445,0.0004015536
ANCHIXa,33,0.33261758,0.0004011840
ANCHIXa,33,0.33294071,0.0004004312
ANCHIXa,33,0.33326384,0.0003992924
ANCHIXa,33,0.33358697,0.0003977658
ANCHIXa,33,0.33391011,0.0003958504
ANCHIXa,33,0.33423324,0.0003935463
ANCHIXa,33,0.33455637,0.0003908548
ANCHIXa,33,0.33487950,0.0003877782
ANCHIXa,33,0.33520264,0.0003843197
ANCHIXa,33,0.33552577,0.0003804840
ANCHIXa,33,0.33584890,0.0003762767
ANCHIXa,33,0.33617203,0.0003717047
ANCHIXa,33,0.33649516,0.0003667760
ANCHIXa,33,0.33681830,0.0003614998
ANCHIXa,33,0.33714143,0.0003558865
ANCHIXa,33,0.33746456,0.0003499477
ANCHIXa,33,0.33778769,0.0003436960
ANCHIXa,33,0.33811082,0.0003371453
ANCHIXa,33,0.33843396,0.0003303102
ANCHIXa,33,0.33875709,0.0003232067
ANCHIXa,33,0.33908022,0.0003158515
ANCHIXa,33,0.33940335,0.0003082624
ANCHIXa,33,0.33972648,0.0003004577
ANCHIXa,33,0.34004962,0.0002924568
ANCHIXa,33,0.34037275,0.0002842793
ANCHIXa,33,0.34069588,0.0002759458
ANCHIXa,33,0.34101901,0.0002674771
ANCHIXa,33,0.34134214,0.0002588942
ANCHIXa,33,0.34166528,0.0002502185
ANCHIXa,33,0.34198841,0.0002414716
ANCHIXa,33,0.34231154,0.0002326748
ANCHIXa,33,0.34263467,0.0002238497
ANCHIXa,33,0.34295781,0.0002150173
ANCHIXa,33,0.34328094,0.0002061984
ANCHIXa,33,0.34360407,0.0001974135
ANCHIXa,33,0.34392720,0.0001886824
ANCHIXa,33,0.34425033,0.0001800244
ANCHIXa,33,0.34457347,0.0001714580
ANCHIXa,33,0.34489660,0.0001630011
ANCHIXa,33,0.34521973,0.0001546704
ANCHIXa,33,0.34554286,0.0001464821
ANCHIXa,33,0.34586599,0.0001384511
ANCHIXa,33,0.34618913,0.0001305915
ANCHIXa,33,0.34651226,0.0001229163
ANCHIXa,33,0.34683539,0.0001154375
ANCHIXa,33,0.34715852,0.0001081658
ANCHIXa,33,0.34748165,0.0001011111
ANCHIXa,33,0.34780479,0.0000942820
ANCHIXa,33,0.34812792,0.0000876861
ANCHIXa,33,0.34845105,0.0000813300
ANCHIXa,33,0.34877418,0.0000752191
ANCHIXa,33,0.34909731,0.0000693580
ANCHIXa,33,0.34942045,0.0000637501
ANCHIXa,33,0.34974358,0.0000583980
ANCHIXa,33,0.35006671,0.0000533033
ANCHIXa,33,0.35038984,0.0000484668
ANCHIXa,33,0.35071298,0.0000438884
ANCHIXa,33,0.35103611,0.0000395674
ANCHIXa,33,0.35135924,0.0000355021
ANCHIXa,33,0.35168237,0.0000316905
ANCHIXa,33,0.35200550,0.0000281296
ANCHIXa,33,0.35232864,0.0000248161
ANCHIXa,33,0.35265177,0.0000217460
ANCHIXa,33,0.35297490,0.0000189150
ANCHIXa,33,0.35329803,0.0000163180
ANCHIXa,33,0.35362116,0.0000139501
ANCHIXa,33,0.35394430,0.0000118054
ANCHIXa,33,0.35426743,0.0000098782
ANCHIXa,33,0.35459056,0.0000081622
ANCHIXa,33,0.35491369,0.0000066511
ANCHIXa,33,0.35523682,0.0000053383
ANCHIXa,33,0.35555996,0.0000042169
ANCHIXa,33,0.35588309,0.0000032801
ANCHIXa,33,0.35620622,0.0000025208
ANCHIXa,33,0.35652935,0.0000019319
ANCHIXa,33,0.35685248,0.0000015061
ANCHIXa,33,0.35717562,0.0000012363
ANCHIXa,33,0.35749875,0.0000011150
ANCHIXa,33,0.35782188,0.0000011350
ANCHIXa,33,0.35814501,0.0000012890
ANCHIXa,33,0.35846815,0.0000015696
ANCHIXa,33,0.35879128,0.0000019695
ANCHIXa,33,0.35911441,0.0000024814
ANCHIXa,33,0.35943754,0.0000030982
ANCHIXa,33,0.35976067,0.0000038125
ANCHIXa,33,0.36008381,0.0000046172
ANCHIXa,33,0.36040694,0.0000055053
ANCHIXa,33,0.36073007,0.0000064696
ANCHIXa,33,0.36105320,0.0000075032
ANCHIXa,33,0.36137633,0.0000085991
ANCHIXa,33,0.36169947,0.0000097507
ANCHIXa,33,0.36202260,0.0000109510
ANCHIXa,33,0.36234573,0.0000121934
ANCHIXa,33,0.36266886,0.0000134715
ANCHIXa,33,0.36299199,0.0000147787
ANCHIXa,33,0.36331513,0.0000161088
ANCHIXa,33,0.36363826,0.0000174555
ANCHIXa,33,0.36396139,0.0000188128
ANCHIXa,33,0.36428452,0.0000201748
ANCHIXa,33,0.36460766,0.0000215358
ANCHIXa,33,0.36493079,0.0000228902
ANCHIXa,33,0.36525392,0.0000242327
ANCHIXa,33,0.36557705,0.0000255581
ANCHIXa,33,0.36590018,0.0000268616
ANCHIXa,33,0.36622332,0.0000281384
ANCHIXa,33,0.36654645,0.0000293841
ANCHIXa,33,0.36686958,0.0000305947
ANCHIXa,33,0.36719271,0.0000317662
ANCHIXa,33,0.36751584,0.0000328952
ANCHIXa,33,0.36783898,0.0000339784
ANCHIXa,33,0.36816211,0.0000350129
ANCHIXa,33,0.36848524,0.0000359962
ANCHIXa,33,0.36880837,0.0000369261
ANCHIXa,33,0.36913150,0.0000378008
ANCHIXa,33,0.36945464,0.0000386189
ANCHIXa,33,0.36977777,0.0000393792
ANCHIXa,33,0.37010090,0.0000400810
ANCHIXa,33,0.37042403,0.0000407240
ANCHIXa,33,0.37074716,0.0000413082
ANCHIXa,33,0.37107030,0.0000418339
ANCHIXa,33,0.37139343,0.0000423019
ANCHIXa,33,0.37171656,0.0000427131
ANCHIXa,33,0.37203969,0.0000430688
ANCHIXa,33,0.37236283,0.0000433706
ANCHIXa,33,0.37268596,0.0000436204
ANCHIXa,33,0.37300909,0.0000438202
ANCHIXa,33,0.37333222,0.0000439723
ANCHIXa,33,0.37365535,0.0000440792
ANCHIXa,33,0.37397849,0.0000441434
ANCHIXa,33,0.37430162,0.0000441676
ANCHIXa,33,0.37462475,0.0000441547
ANCHIXa,33,0.37494788,0.0000441073
ANCHIXa,33,0.37527101,0.0000440284
ANCHIXa,33,0.37559415,0.0000439206
ANCHIXa,33,0.37591728,0.0000437869
ANCHIXa,33,0.37624041,0.0000436297
ANCHIXa,33,0.37656354,0.0000434518
ANCHIXa,33,0.37688667,0.0000432554
ANCHIXa,33,0.37720981,0.0000430430
ANCHIXa,33,0.37753294,0.0000428165
ANCHIXa,33,0.37785607,0.0000425779
ANCHIXa,33,0.37817920,0.0000423289
ANCHIXa,33,0.37850233,0.0000420710
ANCHIXa,33,0.37882547,0.0000418054
ANCHIXa,33,0.37914860,0.0000415332
ANCHIXa,33,0.37947173,0.0000412551
ANCHIXa,33,0.37979486,0.0000409719
ANCHIXa,33,0.38011800,0.0000406837
ANCHIXa,33,0.38044113,0.0000403909
ANCHIXa,33,0.38076426,0.0000400932
ANCHIXa,33,0.38108739,0.0000397906
ANCHIXa,33,0.38141052,0.0000394826
ANCHIXa,33,0.38173366,0.0000391685
ANCHIXa,33,0.38205679,0.0000388478
ANCHIXa,33,0.38237992,0.0000385196
ANCHIXa,33,0.38270305,0.0000381830
ANCHIXa,33,0.38302618,0.0000378370
ANCHIXa,33,0.38334932,0.0000374807
ANCHIXa,33,0.38367245,0.0000371130
ANCHIXa,33,0.38399558,0.0000367328
ANCHIXa,33,0.38431871,0.0000363391
ANCHIXa,33,0.38464184,0.0000359311
ANCHIXa,33,0.38496498,0.0000355078
ANCHIXa,33,0.38528811,0.0000350684
ANCHIXa,33,0.38561124,0.0000346123
ANCHIXa,33,0.38593437,0.0000341388
ANCHIXa,33,0.38625751,0.0000336477
ANCHIXa,33,0.38658064,0.0000331385
ANCHIXa,33,0.38690377,0.0000326112
ANCHIXa,33,0.38722690,0.0000320658
ANCHIXa,33,0.38755003,0.0000315026
ANCHIXa,33,0.38787317,0.0000309220
ANCHIXa,33,0.38819630,0.0000303245
ANCHIXa,33,0.38851943,0.0000297108
ANCHIXa,33,0.38884256,0.0000290819
ANCHIXa,33,0.38916569,0.0000284388
ANCHIXa,33,0.38948883,0.0000277827
ANCHIXa,33,0.38981196,0.0000271148
ANCHIXa,33,0.39013509,0.0000264367
ANCHIXa,33,0.39045822,0.0000257499
ANCHIXa,33,0.39078135,0.0000250561
ANCHIXa,33,0.39110449,0.0000243568
ANCHIXa,33,0.39142762,0.0000236540
ANCHIXa,33,0.39175075,0.0000229495
ANCHIXa,33,0.39207388,0.0000222450
ANCHIXa,33,0.39239701,0.0000215425
ANCHIXa,33,0.39272015,0.0000208439
ANCHIXa,33,0.39304328,0.0000201510
ANCHIXa,33,0.39336641,0.0000194657
ANCHIXa,33,0.39368954,0.0000187898
ANCHIXa,33,0.39401268,0.0000181252
ANCHIXa,33,0.39433581,0.0000174736
ANCHIXa,33,0.39465894,0.0000168366
ANCHIXa,33,0.39498207,0.0000162160
ANCHIXa,33,0.39530520,0.0000156134
ANCHIXa,33,0.39562834,0.0000150304
ANCHIXa,33,0.39595147,0.0000144684
ANCHIXa,33,0.39627460,0.0000139289
ANCHIXa,33,0.39659773,0.0000134134
ANCHIXa,33,0.39692086,0.0000129233
ANCHIXa,33,0.39724400,0.0000124598
ANCHIXa,33,0.39756713,0.0000120245
ANCHIXa,33,0.39789026,0.0000116185
ANCHIXa,33,0.39821339,0.0000112433
ANCHIXa,33,0.39853652,0.0000109000
ANCHIXa,33,0.39885966,0.0000105902
ANCHIXa,33,0.39918279,0.0000103150
ANCHIXa,33,0.39950592,0.0000100759
ANCHIXa,33,0.39982905,0.0000098743
ANCHIXa,33,0.40015218,0.0000097116
ANCHIXa,33,0.40047532,0.0000095893
ANCHIXa,33,0.40079845,0.0000095090
ANCHIXa,33,0.40112158,0.0000094722
ANCHIXa,33,0.40144471,0.0000094806
ANCHIXa,33,0.40176785,0.0000095359
ANCHIXa,33,0.40209098,0.0000096397
ANCHIXa,33,0.40241411,0.0000097940
ANCHIXa,33,0.40273724,0.0000100004
